SK_ID_CURR,CODE_GENDER,age,DAYS_BIRTH,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_EDUCATION_TYPE,AMT_CREDIT,A,B,C,D
224701,0,1,14027,0,270000,1,1885536.0,,1.0,,
172065,0,1,22418,1,135000,4,454500.0,,1.0,,
264910,0,1,23536,0,180000,4,855882.0,,1.0,,
130586,0,1,14535,1,67500,4,755190.0,,1.0,,
415418,0,1,15097,1,112500,4,711454.5,,1.0,,
419403,1,1,9390,1,135000,1,225000.0,1.0,,,
153157,0,1,21146,1,135000,4,450000.0,,1.0,,
372647,1,1,17732,1,202500,4,640080.0,1.0,,,
163246,1,1,19345,0,270000,1,1984500.0,1.0,,,
222437,0,1,14835,0,67500,4,593010.0,,1.0,,
320284,1,1,15453,1,135000,4,450000.0,1.0,,,
252697,0,1,22692,1,67500,4,276277.5,,1.0,,
139250,0,1,22234,1,99000,4,684738.0,,1.0,,
249939,0,1,10945,1,157500,4,284400.0,,1.0,,
305209,0,1,18047,1,67500,4,148365.0,,1.0,,
305401,0,1,18133,1,99000,4,408330.0,,1.0,,
337579,0,1,17755,1,81000,4,526491.0,,1.0,,
378321,1,1,20148,1,270000,4,533668.5,1.0,,,
110745,0,1,12596,1,126000,1,384048.0,,1.0,,
182605,1,1,11606,0,135000,4,170640.0,1.0,,,
218062,1,0,8436,1,180000,4,341298.0,,,1.0,
172918,0,1,19567,1,67500,4,904500.0,,1.0,,
137374,0,1,17092,1,292500,1,1065433.5,,1.0,,
394309,0,1,13126,1,382500,4,1058148.0,,1.0,,
229568,0,1,10712,1,202500,4,270000.0,,1.0,,
350647,0,1,12425,0,81000,1,630000.0,,1.0,,
388709,1,1,13493,1,360000,4,144000.0,1.0,,,
434648,0,1,12736,0,90000,4,480060.0,,1.0,,
266902,0,1,22098,1,157500,1,593010.0,,1.0,,
249300,0,1,9625,1,202500,1,592560.0,,1.0,,
451177,0,1,19877,1,202500,4,247500.0,,1.0,,
178079,0,1,21376,1,117000,4,639396.0,,1.0,,
147279,0,1,16290,1,162000,4,720000.0,,1.0,,
340177,1,1,12128,1,211500,1,1078200.0,1.0,,,
177574,1,0,8612,0,157500,1,547344.0,,,1.0,
427538,1,1,9965,1,157500,4,167076.0,1.0,,,
352066,0,1,15166,1,193500,4,382500.0,,1.0,,
250619,1,1,17744,1,180000,4,238810.5,1.0,,,
103429,0,1,15386,0,229500,4,1125000.0,,1.0,,
408167,0,1,16925,1,202500,4,1006920.0,,1.0,,
336609,0,1,17896,1,40500,4,225000.0,,1.0,,
290317,0,1,22674,1,90000,4,296280.0,,1.0,,
298468,1,1,11378,1,135000,4,109008.0,1.0,,,
443109,0,1,20769,1,180000,1,2085120.0,,1.0,,
344960,0,1,19966,1,135000,4,545040.0,,1.0,,
399270,1,1,11717,1,112500,4,76410.0,1.0,,,
332009,0,1,17739,1,405000,4,1255680.0,,1.0,,
232580,0,1,23574,1,54000,4,254700.0,,1.0,,
338777,1,1,20507,1,225000,4,675000.0,1.0,,,
153177,1,1,17847,0,157500,4,263686.5,1.0,,,
358608,0,1,14293,1,90000,4,345510.0,,1.0,,
351076,0,1,14364,1,90000,4,450000.0,,1.0,,
373878,0,1,18975,1,166500,1,763870.5,,1.0,,
283992,1,1,18365,1,103500,1,381528.0,1.0,,,
122331,1,1,11108,0,360000,4,675000.0,1.0,,,
378778,1,1,19325,0,180000,4,225000.0,1.0,,,
141996,0,1,15211,1,247500,1,1125000.0,,1.0,,
421611,0,1,10467,1,157500,4,315000.0,,1.0,,
395156,0,1,13582,0,157500,4,450000.0,,1.0,,
413289,0,1,22318,1,157500,4,891072.0,,1.0,,
397800,0,1,17033,1,130500,4,609498.0,,1.0,,
351272,0,1,23624,1,112500,4,454500.0,,1.0,,
380110,0,1,17120,1,180000,1,490495.5,,1.0,,
180527,1,1,23733,1,135000,4,414229.5,1.0,,,
446013,0,1,14568,1,180000,1,270126.0,,1.0,,
237397,0,1,19224,1,180000,1,1125000.0,,1.0,,
145115,1,1,10228,1,135000,1,284400.0,1.0,,,
442180,0,1,11820,1,63000,4,225000.0,,1.0,,
349681,0,0,7791,1,112500,2,180000.0,,,,1.0
260232,0,1,14672,1,157500,4,505332.0,,1.0,,
340905,0,1,22993,1,67500,4,544491.0,,1.0,,
252520,1,1,13456,1,270000,4,450000.0,1.0,,,
350707,0,1,22998,0,157500,4,188685.0,,1.0,,
167243,0,1,14140,1,157500,4,594121.5,,1.0,,
416778,1,1,13249,1,270000,4,702000.0,1.0,,,
181531,0,1,17450,1,171000,4,450000.0,,1.0,,
140782,0,1,15788,1,81000,4,997335.0,,1.0,,
375960,1,1,13908,1,157500,1,398160.0,1.0,,,
338163,0,1,11053,0,81000,4,117162.0,,1.0,,
435331,0,1,16643,0,135000,4,835380.0,,1.0,,
109170,0,1,11990,1,157500,4,1635120.0,,1.0,,
238263,0,1,10148,1,112500,4,451647.0,,1.0,,
368855,1,1,10948,1,225000,4,163201.5,1.0,,,
338442,0,1,19114,0,117450,4,390960.0,,1.0,,
214839,0,1,15001,1,135000,4,291915.0,,1.0,,
340980,0,1,18838,1,180000,4,1223010.0,,1.0,,
112315,1,1,11648,1,360000,4,900000.0,1.0,,,
360269,0,1,18583,1,130500,4,284400.0,,1.0,,
449001,0,1,21665,1,193500,4,675000.0,,1.0,,
114470,1,1,23104,1,72000,4,152820.0,1.0,,,
130682,0,1,21698,1,450000,1,1389204.0,,1.0,,
299690,0,1,15370,1,135000,1,814041.0,,1.0,,
387263,0,1,10771,1,112500,4,135000.0,,1.0,,
288363,1,1,9709,0,180000,1,283419.0,1.0,,,
131732,0,1,18227,1,180000,1,202500.0,,1.0,,
271717,0,1,19631,1,103500,2,314100.0,,1.0,,
223643,0,1,11567,1,337500,1,414229.5,,1.0,,
445130,0,1,17173,1,135000,4,1256400.0,,1.0,,
396522,0,1,19166,1,202500,4,835380.0,,1.0,,
261003,0,1,11922,1,126000,4,450000.0,,1.0,,
164054,0,1,15002,0,67500,4,1011955.5,,1.0,,
336428,0,1,20037,1,135000,4,140166.0,,1.0,,
376499,0,1,20864,1,90000,4,284400.0,,1.0,,
399645,1,1,20372,0,225000,4,573408.0,1.0,,,
105046,1,1,16472,1,382500,1,427500.0,1.0,,,
419411,0,1,24804,1,202500,4,254700.0,,1.0,,
292733,0,1,16972,0,292500,1,900000.0,,1.0,,
270988,1,1,17223,1,135000,4,900000.0,1.0,,,
403939,0,1,15123,1,157500,4,180000.0,,1.0,,
422153,1,1,10938,1,121500,4,500211.0,1.0,,,
368689,0,1,23254,0,112500,4,540000.0,,1.0,,
167245,1,1,15934,0,315000,4,397017.0,1.0,,,
433813,0,1,21943,1,157500,4,1024290.0,,1.0,,
112454,0,1,14092,1,112500,4,808650.0,,1.0,,
246456,0,0,8704,1,135000,1,135000.0,,,,1.0
129607,0,1,15769,0,112500,1,900000.0,,1.0,,
157044,0,1,9461,0,112500,2,254700.0,,1.0,,
104781,0,1,14519,0,121500,4,592560.0,,1.0,,
258772,1,1,14519,1,337500,1,1078200.0,1.0,,,
333409,0,1,14846,0,139500,4,717003.0,,1.0,,
387536,1,1,23750,1,76500,4,152820.0,1.0,,,
207931,1,1,12979,0,270000,1,260640.0,1.0,,,
240697,0,1,19472,1,202500,1,946764.0,,1.0,,
102483,0,1,12021,0,225000,1,1125171.0,,1.0,,
280115,1,1,9511,0,180000,1,675000.0,1.0,,,
344215,0,1,17770,1,135000,4,641173.5,,1.0,,
405249,0,1,18052,1,202500,4,1762110.0,,1.0,,
337245,0,1,12205,0,81000,4,94230.0,,1.0,,
444537,0,1,16205,0,112500,1,528633.0,,1.0,,
391592,0,1,19720,1,360000,4,1507500.0,,1.0,,
454047,1,1,22254,1,225000,1,1451047.5,1.0,,,
278592,1,1,9815,1,157500,4,469152.0,1.0,,,
136180,0,1,19445,1,180000,1,450000.0,,1.0,,
109618,1,1,22809,1,112500,4,134775.0,1.0,,,
386464,0,1,10997,0,67500,4,918468.0,,1.0,,
426861,0,1,19871,1,225000,4,417024.0,,1.0,,
112927,1,1,21278,1,247500,4,571446.0,1.0,,,
401551,0,1,23040,1,225000,1,755190.0,,1.0,,
363714,0,1,15371,0,180000,4,229500.0,,1.0,,
170137,1,1,18741,1,405000,4,2366262.0,1.0,,,
390706,0,1,10631,0,112500,2,135000.0,,1.0,,
373008,1,1,13273,1,162000,4,824823.0,1.0,,,
135545,1,1,16744,1,157500,4,755190.0,1.0,,,
334451,0,1,11120,0,45000,4,808650.0,,1.0,,
380850,0,1,21337,1,135000,4,568197.0,,1.0,,
137418,1,1,13576,1,67500,4,50940.0,1.0,,,
344253,0,1,21114,1,369000,1,1436850.0,,1.0,,
100029,1,1,11286,0,135000,4,247500.0,1.0,,,
193991,1,1,16056,1,225000,4,1699740.0,1.0,,,
326844,1,0,9087,1,157500,4,426645.0,,,1.0,
265290,1,1,17762,1,180000,4,269550.0,1.0,,,
172447,0,1,9464,1,157500,4,463284.0,,1.0,,
217234,1,1,19396,1,315000,1,1690195.5,1.0,,,
229878,0,1,14372,1,144000,2,355536.0,,1.0,,
178971,1,1,18702,1,180000,4,946507.5,1.0,,,
124207,1,1,16839,1,225000,1,472500.0,1.0,,,
149148,0,1,19678,0,144000,4,497520.0,,1.0,,
113902,1,1,10385,1,180000,4,180000.0,1.0,,,
278861,0,1,10156,1,202500,3,900000.0,,1.0,,
335330,0,1,17024,0,405000,1,781920.0,,1.0,,
227935,0,1,10223,1,157500,1,1125000.0,,1.0,,
251384,0,1,15209,0,112500,4,1042560.0,,1.0,,
352186,0,1,24404,1,47250,4,170640.0,,1.0,,
350345,0,1,10051,1,292500,2,2013840.0,,1.0,,
318344,0,1,15163,0,67500,4,808650.0,,1.0,,
373557,0,1,23875,0,112500,4,188478.0,,1.0,,
103470,1,1,16188,0,135000,4,135000.0,1.0,,,
215357,0,1,22919,1,157500,4,1026922.5,,1.0,,
429671,0,1,15537,0,112500,4,343377.0,,1.0,,
132848,0,1,21943,1,135000,4,675517.5,,1.0,,
242819,0,1,18647,1,112500,4,448056.0,,1.0,,
237868,0,1,22107,1,90000,4,526491.0,,1.0,,
102875,1,1,12733,1,112500,4,188685.0,1.0,,,
188983,0,1,20865,1,121500,4,62568.0,,1.0,,
430326,0,1,14908,1,126000,4,942300.0,,1.0,,
361375,0,1,14978,0,83250,4,173092.5,,1.0,,
318850,1,1,9624,0,225000,1,760225.5,1.0,,,
113948,0,1,21846,0,90000,4,604152.0,,1.0,,
160664,1,1,12250,1,67500,4,99000.0,1.0,,,
291885,0,1,18518,1,315000,4,1215000.0,,1.0,,
443753,0,1,15939,1,157500,4,1065433.5,,1.0,,
242164,1,1,9729,1,292500,1,765000.0,1.0,,,
118920,1,1,20847,1,360000,1,269982.0,1.0,,,
362259,0,1,19145,1,270000,4,1304064.0,,1.0,,
184319,0,1,18216,1,90000,4,1125000.0,,1.0,,
278736,0,0,8907,1,225000,4,450000.0,,,,1.0
300329,1,1,10292,0,157500,4,450000.0,1.0,,,
396056,1,1,18577,1,247500,4,1223010.0,1.0,,,
182423,0,1,9496,0,90000,4,180000.0,,1.0,,
376575,0,1,10589,1,141750,4,157500.0,,1.0,,
331535,1,1,15644,0,112500,4,808650.0,1.0,,,
256406,1,1,16808,0,135000,2,301500.0,1.0,,,
200090,0,1,10761,0,90000,4,180000.0,,1.0,,
368340,0,1,17606,0,180000,4,1483231.5,,1.0,,
383173,0,1,18330,0,135000,4,521280.0,,1.0,,
238650,0,1,20628,1,135000,4,450000.0,,1.0,,
213242,0,1,14716,1,180000,4,182448.0,,1.0,,
151620,0,1,13739,0,157500,4,188685.0,,1.0,,
113731,1,1,12501,1,135000,1,180000.0,1.0,,,
108293,0,1,10946,1,121500,1,247500.0,,1.0,,
347994,1,1,14521,0,135000,4,792162.0,1.0,,,
340152,0,1,17948,0,157500,1,1467612.0,,1.0,,
168725,0,1,20897,1,81000,4,675000.0,,1.0,,
304223,0,1,10949,1,225000,4,389844.0,,1.0,,
364943,0,1,12948,0,157500,1,1800000.0,,1.0,,
233180,0,1,18096,1,112500,4,229500.0,,1.0,,
193092,0,1,14516,0,90000,4,422451.0,,1.0,,
179947,0,1,12850,1,76500,4,157500.0,,1.0,,
122592,0,1,21954,1,135000,4,405000.0,,1.0,,
175258,0,1,13859,0,112500,4,269550.0,,1.0,,
266108,0,1,13211,1,157500,2,675000.0,,1.0,,
309346,1,1,9874,1,162000,4,1260000.0,1.0,,,
448748,1,1,17958,1,225000,0,755190.0,1.0,,,
117751,0,1,10151,1,180000,4,497520.0,,1.0,,
213341,0,1,20661,1,202500,4,927000.0,,1.0,,
330052,0,1,22519,1,180000,4,922500.0,,1.0,,
447491,0,1,15658,1,162000,2,755190.0,,1.0,,
283779,0,1,15853,0,63049,4,822942.0,,1.0,,
445712,1,1,17427,1,135000,4,584766.0,1.0,,,
409651,0,1,9452,1,45000,1,89019.0,,1.0,,
112716,0,1,14431,0,135000,1,440784.0,,1.0,,
443458,0,1,17468,1,112500,4,545040.0,,1.0,,
247920,0,1,22188,1,202500,4,501363.0,,1.0,,
329587,1,1,22267,1,90000,4,790434.0,1.0,,,
163046,0,1,18656,1,121500,4,659610.0,,1.0,,
153415,0,0,8599,1,66087,2,135000.0,,,,1.0
260163,1,1,23406,1,225000,4,1092510.0,1.0,,,
348843,0,1,13782,1,202500,1,359725.5,,1.0,,
250795,1,1,19171,1,135000,4,900000.0,1.0,,,
365803,1,1,16160,1,144000,4,1145178.0,1.0,,,
234200,0,1,11738,1,112500,4,113760.0,,1.0,,
286116,0,1,18667,1,157500,1,558706.5,,1.0,,
195110,1,0,7738,1,112500,4,180000.0,,,1.0,
245485,1,1,16082,0,337500,4,900000.0,1.0,,,
183684,0,1,13538,1,94050,4,497520.0,,1.0,,
376281,0,1,16329,1,315000,4,380371.5,,1.0,,
421512,1,1,12363,0,238500,1,218938.5,1.0,,,
454668,1,1,14649,1,135000,4,216144.0,1.0,,,
340369,0,1,16630,1,76500,4,314100.0,,1.0,,
375742,0,1,18608,1,315000,4,509400.0,,1.0,,
357989,1,1,14546,0,292500,4,1354500.0,1.0,,,
146812,1,1,12776,0,126000,4,545040.0,1.0,,,
241150,1,1,21791,1,360000,4,450000.0,1.0,,,
235299,1,1,20546,0,180000,4,891072.0,1.0,,,
152003,0,1,10104,1,135000,4,292500.0,,1.0,,
153042,0,1,20195,1,270000,1,1800000.0,,1.0,,
422752,0,1,18600,1,180000,4,270000.0,,1.0,,
167186,1,1,18017,1,171000,4,225000.0,1.0,,,
230239,0,1,14684,0,202500,1,1006920.0,,1.0,,
300670,0,1,18926,1,76500,4,824823.0,,1.0,,
124663,1,1,18405,1,67500,4,207711.0,1.0,,,
435815,0,1,19462,1,216000,4,1506816.0,,1.0,,
301847,1,1,22856,0,76500,4,207000.0,1.0,,,
231329,0,1,24904,1,76500,4,133528.5,,1.0,,
115261,1,1,10889,0,130500,4,117162.0,1.0,,,
247102,1,1,19748,1,270000,1,945000.0,1.0,,,
197263,0,1,20380,1,247500,1,405000.0,,1.0,,
282273,1,1,10443,1,90000,4,302206.5,1.0,,,
114766,0,1,23846,1,119250,4,166500.0,,1.0,,
357662,1,1,21017,1,135000,4,508495.5,1.0,,,
112013,0,1,13719,0,211500,1,679500.0,,1.0,,
170227,0,1,19217,0,157500,4,225000.0,,1.0,,
256444,0,1,22239,1,193500,4,1350000.0,,1.0,,
304403,1,1,17954,1,216000,4,900000.0,1.0,,,
356240,0,1,19659,1,144000,4,595903.5,,1.0,,
342204,0,1,15360,0,108000,4,521280.0,,1.0,,
360951,1,1,12718,0,130500,4,457834.5,1.0,,,
158249,0,1,21212,1,135000,4,808650.0,,1.0,,
422120,1,0,8759,1,180000,4,314055.0,,,1.0,
428719,0,1,15509,1,202500,1,1488159.0,,1.0,,
405049,0,1,21416,0,202500,4,202500.0,,1.0,,
273590,0,1,10794,1,211500,4,679500.0,,1.0,,
168598,1,1,21472,1,81000,4,101880.0,1.0,,,
123118,1,1,18611,1,360000,4,545040.0,1.0,,,
407420,1,1,10781,1,135000,1,180000.0,1.0,,,
406804,1,1,15845,0,90000,1,203760.0,1.0,,,
361176,0,1,10424,1,337500,1,612612.0,,1.0,,
298329,0,1,10899,0,112500,4,454500.0,,1.0,,
250202,1,1,16194,1,135000,4,787131.0,1.0,,,
173209,0,1,21762,1,135000,1,284256.0,,1.0,,
452283,0,1,19186,1,81000,4,474183.0,,1.0,,
227123,0,1,14943,1,135000,1,810000.0,,1.0,,
243178,0,1,10247,1,72000,4,432288.0,,1.0,,
274613,0,1,16690,1,90000,4,1211049.0,,1.0,,
180241,0,1,24293,1,94500,4,52128.0,,1.0,,
179715,1,1,18976,1,112500,4,328405.5,1.0,,,
263958,0,1,16517,1,180000,4,1268181.0,,1.0,,
409973,0,1,19327,1,225000,1,1350000.0,,1.0,,
323932,1,1,15614,0,225000,4,1219500.0,1.0,,,
289134,0,1,21781,0,144000,1,1339884.0,,1.0,,
317617,0,1,22614,1,180000,4,585000.0,,1.0,,
155965,1,1,12404,1,189000,1,1006920.0,1.0,,,
449147,0,1,23784,1,90000,1,284400.0,,1.0,,
307025,0,1,23682,1,90000,4,225000.0,,1.0,,
273717,0,1,17310,1,112500,4,454500.0,,1.0,,
257358,0,1,16454,0,180000,4,1350000.0,,1.0,,
128315,0,1,20396,1,157500,4,625356.0,,1.0,,
336217,1,0,8518,0,90000,4,427500.0,,,1.0,
321583,0,1,21460,1,306000,4,1125000.0,,1.0,,
413435,0,1,19858,0,45000,4,755190.0,,1.0,,
275210,0,1,10310,1,135000,4,450000.0,,1.0,,
406902,0,1,22259,0,112500,4,521280.0,,1.0,,
451051,0,1,20062,1,58500,1,521280.0,,1.0,,
280532,1,1,14834,1,225000,4,1520253.0,1.0,,,
268282,0,1,17681,1,135000,1,297130.5,,1.0,,
431907,0,1,10940,1,135000,1,252000.0,,1.0,,
139192,0,0,8791,0,270000,4,927252.0,,,,1.0
410266,0,1,13770,1,135000,4,508495.5,,1.0,,
387779,1,1,14278,0,292500,4,573408.0,1.0,,,
295217,1,1,16771,1,427500,4,1113399.0,1.0,,,
333510,0,1,16749,1,202500,1,454500.0,,1.0,,
154245,1,1,20453,1,225000,1,945000.0,1.0,,,
115593,1,1,14261,0,67500,4,1078200.0,1.0,,,
226477,0,1,22436,1,108000,4,253737.0,,1.0,,
282563,1,1,10001,0,337500,1,2250000.0,1.0,,,
262050,1,1,11057,0,180000,1,135000.0,1.0,,,
314501,1,1,13125,1,180000,1,562491.0,1.0,,,
398525,1,1,14558,1,135000,4,916470.0,1.0,,,
354076,1,1,11150,0,81000,4,74628.0,1.0,,,
130734,0,1,10522,0,112500,1,866916.0,,1.0,,
407924,0,1,18201,0,112500,4,360000.0,,1.0,,
368157,1,1,14183,0,270000,4,450000.0,1.0,,,
139696,0,1,22261,0,45000,4,277969.5,,1.0,,
301706,0,1,19095,1,225000,4,545040.0,,1.0,,
106024,0,1,19600,1,157500,4,448299.0,,1.0,,
280065,0,1,20818,0,157500,4,900000.0,,1.0,,
377365,1,1,15961,0,135000,1,305955.0,1.0,,,
446990,0,1,16919,1,427500,4,1255680.0,,1.0,,
293059,1,1,12527,0,225000,1,835605.0,1.0,,,
437587,0,1,16025,1,225000,4,135000.0,,1.0,,
101972,1,1,15918,0,315000,4,270000.0,1.0,,,
191924,1,1,10466,0,315000,4,582228.0,1.0,,,
219683,1,1,16268,1,135000,4,830214.0,1.0,,,
118382,1,1,9287,0,225000,2,1078200.0,1.0,,,
430093,0,1,24074,1,180000,1,254700.0,,1.0,,
446632,0,1,15862,0,112500,4,1078200.0,,1.0,,
343008,1,1,17884,0,225000,4,760225.5,1.0,,,
175197,1,1,14274,1,157500,4,225000.0,1.0,,,
446231,0,1,14130,0,157500,4,750154.5,,1.0,,
331586,0,1,16079,0,81000,4,781920.0,,1.0,,
262549,0,1,16467,1,225000,4,225000.0,,1.0,,
451960,0,1,10187,1,90000,4,343800.0,,1.0,,
446254,1,1,17332,0,180000,4,490536.0,1.0,,,
113983,1,1,19252,1,135000,4,808650.0,1.0,,,
187364,0,1,19858,1,225000,1,1467612.0,,1.0,,
222888,1,1,11713,0,162000,1,1125000.0,1.0,,,
452198,1,1,21307,1,405000,4,1113840.0,1.0,,,
161706,0,1,20931,1,157500,4,67500.0,,1.0,,
116284,1,1,19616,1,202500,4,427450.5,1.0,,,
346460,0,1,16950,1,225000,4,1125000.0,,1.0,,
412970,1,1,13364,0,112500,3,284400.0,1.0,,,
259719,0,1,21688,1,157500,4,639000.0,,1.0,,
110653,0,1,11391,1,135000,4,521280.0,,1.0,,
435803,0,1,18482,1,270000,4,508495.5,,1.0,,
262701,0,1,10109,1,112500,4,337500.0,,1.0,,
271029,1,1,18932,0,225000,3,948816.0,1.0,,,
205034,0,1,14452,0,202500,1,540000.0,,1.0,,
441534,0,1,15761,1,180000,4,548307.0,,1.0,,
193863,0,1,10245,0,135000,4,234000.0,,1.0,,
379773,0,1,12874,1,202500,4,202500.0,,1.0,,
291302,1,1,13491,1,180000,4,536917.5,1.0,,,
398662,0,1,20934,1,157500,1,318411.0,,1.0,,
125742,1,1,18449,1,180000,4,630000.0,1.0,,,
361029,0,1,10354,1,112500,2,254700.0,,1.0,,
403446,1,1,13272,1,135000,4,243000.0,1.0,,,
337516,0,1,16869,1,382500,4,284256.0,,1.0,,
364584,0,1,16877,1,157500,4,604152.0,,1.0,,
156580,0,1,16704,1,112500,4,440784.0,,1.0,,
279311,1,1,11537,0,112500,4,254700.0,1.0,,,
127006,0,1,22348,1,135000,1,1350000.0,,1.0,,
224711,0,1,21612,1,112500,4,1045224.0,,1.0,,
332817,1,1,19845,0,112500,4,66222.0,1.0,,,
305071,1,1,15441,1,157500,4,270000.0,1.0,,,
335230,1,1,13612,1,180000,1,1074856.5,1.0,,,
324097,0,1,20979,1,171000,4,544500.0,,1.0,,
103431,0,1,18260,0,72000,4,269550.0,,1.0,,
370069,0,1,14430,1,81000,4,432567.0,,1.0,,
426341,0,1,21316,1,112500,1,337500.0,,1.0,,
274518,0,1,15118,1,157500,4,1354500.0,,1.0,,
174744,1,1,21913,1,90000,4,253737.0,1.0,,,
212824,0,1,15944,1,675000,1,1971072.0,,1.0,,
132662,0,1,14251,1,202500,1,1162170.0,,1.0,,
207283,0,1,10431,1,112500,4,180000.0,,1.0,,
344473,0,1,18583,1,234000,4,1024740.0,,1.0,,
146771,0,1,14133,0,112500,4,807534.0,,1.0,,
326052,0,1,9491,1,202500,1,450000.0,,1.0,,
265357,0,1,11819,1,72000,1,135000.0,,1.0,,
404661,0,1,15684,1,225000,4,443088.0,,1.0,,
168611,1,1,19108,1,144000,2,630000.0,1.0,,,
186692,1,1,23569,1,270000,4,533668.5,1.0,,,
321194,0,1,13618,0,112500,4,187704.0,,1.0,,
375398,0,1,11974,1,76500,1,585000.0,,1.0,,
287307,0,1,14563,0,225000,1,1078200.0,,1.0,,
190958,0,1,16682,0,112500,4,508495.5,,1.0,,
293805,0,1,13693,0,202500,4,1256400.0,,1.0,,
228518,1,1,15225,1,315000,1,358344.0,1.0,,,
111026,0,1,21425,1,45000,4,157500.0,,1.0,,
137490,1,1,15328,1,180000,4,225000.0,1.0,,,
105387,0,1,15790,1,27000,4,112500.0,,1.0,,
174562,0,1,21122,1,180000,1,901773.0,,1.0,,
155602,1,1,16901,1,90000,4,521280.0,1.0,,,
424094,1,1,17225,1,225000,1,1269000.0,1.0,,,
302709,0,1,9766,0,337500,4,715095.0,,1.0,,
100448,0,1,11693,1,202500,4,598486.5,,1.0,,
161348,0,1,13840,1,117000,4,284400.0,,1.0,,
256006,0,1,15139,0,166500,1,269550.0,,1.0,,
197079,1,1,13208,1,171000,4,450000.0,1.0,,,
197420,0,0,8918,1,112500,4,349258.5,,,,1.0
274472,1,1,11978,0,247500,1,720000.0,1.0,,,
309407,0,1,14374,1,180000,1,202500.0,,1.0,,
374264,0,1,23487,0,270000,4,942300.0,,1.0,,
278417,0,1,10178,0,135000,4,318528.0,,1.0,,
420509,0,1,19857,1,225000,1,1056447.0,,1.0,,
141690,1,1,22109,1,337500,1,628114.5,1.0,,,
279393,1,1,21632,0,135000,1,305640.0,1.0,,,
308593,0,1,14687,0,315000,1,1113840.0,,1.0,,
432128,0,1,12184,1,67500,4,450000.0,,1.0,,
361003,0,1,21119,1,67500,1,518562.0,,1.0,,
224624,1,1,12032,1,67500,4,135000.0,1.0,,,
343617,1,0,8853,0,135000,1,270000.0,,,1.0,
116822,0,1,23787,1,54000,4,127350.0,,1.0,,
332066,1,1,13382,0,90000,4,1350000.0,1.0,,,
438918,0,1,18587,0,180000,1,675000.0,,1.0,,
118825,0,1,12430,0,180000,4,241618.5,,1.0,,
276969,0,1,14892,1,540000,4,1042560.0,,1.0,,
178444,0,1,21723,1,94500,4,760131.0,,1.0,,
398799,1,1,12596,1,67500,4,225000.0,1.0,,,
298969,0,1,22169,1,54000,4,755190.0,,1.0,,
420114,1,1,20791,1,112500,4,204768.0,1.0,,,
326452,0,1,16737,1,202500,4,1800000.0,,1.0,,
363722,0,1,15537,0,135000,4,339241.5,,1.0,,
138952,0,1,13950,1,45000,4,177768.0,,1.0,,
358523,0,1,17137,1,292500,1,1024740.0,,1.0,,
440817,0,1,11977,1,81000,4,323388.0,,1.0,,
438147,0,1,16619,1,90000,4,152820.0,,1.0,,
242055,1,1,19307,1,135000,4,728847.0,1.0,,,
156207,0,1,11291,0,180000,4,180000.0,,1.0,,
262073,0,1,16349,0,90000,4,942300.0,,1.0,,
449088,0,1,22724,1,67500,4,593010.0,,1.0,,
410036,0,1,11776,1,47353,4,296280.0,,1.0,,
270432,0,1,11694,1,135000,4,954207.0,,1.0,,
226382,0,1,17227,1,112500,4,286704.0,,1.0,,
441290,1,1,19188,1,157500,1,225000.0,1.0,,,
450863,0,1,23320,1,315000,4,1467612.0,,1.0,,
250445,0,1,16539,1,112500,4,495000.0,,1.0,,
123485,1,1,9788,1,180000,4,537471.0,1.0,,,
310987,1,1,16059,1,180000,4,640080.0,1.0,,,
335539,0,1,24685,1,103500,4,91692.0,,1.0,,
155164,1,1,17676,1,157500,4,900000.0,1.0,,,
430192,1,1,9718,0,225000,1,814041.0,1.0,,,
330149,0,1,20275,1,292500,4,497520.0,,1.0,,
360777,0,1,22484,1,157500,4,1724220.0,,1.0,,
407131,0,1,21332,0,157500,4,497520.0,,1.0,,
164512,0,1,22174,1,112500,4,89019.0,,1.0,,
449192,0,1,21239,1,157500,1,1113399.0,,1.0,,
389496,0,1,17359,1,90000,4,592560.0,,1.0,,
340128,0,1,22764,1,135000,4,976711.5,,1.0,,
322860,1,1,13485,1,337500,4,239850.0,1.0,,,
349996,0,1,18271,1,103500,1,562500.0,,1.0,,
173861,0,1,22500,1,121500,4,700830.0,,1.0,,
248262,1,1,21045,1,270000,4,540000.0,1.0,,,
307455,1,1,14495,1,144000,4,592560.0,1.0,,,
130437,0,1,22225,0,135000,2,495985.5,,1.0,,
420668,0,0,8485,0,67500,1,124722.0,,,,1.0
212687,0,1,13576,1,90000,4,270000.0,,1.0,,
200186,0,1,19763,1,157500,4,939159.0,,1.0,,
336185,1,1,23234,0,139500,4,1288350.0,1.0,,,
146718,0,1,17645,1,90000,4,270000.0,,1.0,,
105119,0,1,16971,1,180000,4,1350000.0,,1.0,,
146615,0,1,24804,1,144000,4,514777.5,,1.0,,
253685,1,1,9618,1,202500,2,369720.0,1.0,,,
145877,0,1,22145,1,153000,4,312768.0,,1.0,,
443920,1,1,12872,0,112500,4,135000.0,1.0,,,
305564,0,0,8179,0,67500,4,202500.0,,,,1.0
211857,0,1,15446,1,180000,4,677664.0,,1.0,,
257705,0,1,11202,0,45000,4,509400.0,,1.0,,
